time_s,accel_x_g,accel_y_g,accel_z_g,light_norm,temp_1_c,temp_2_c
269.670000000,-0.0636941,0.0488384,0.9876480,0.0326638,36.4580534,36.4580534
269.680000000,-0.0658976,0.0481464,0.9852150,0.0326635,36.4580536,36.4580536
269.690000000,-0.0681018,0.0475166,0.9827985,0.0326632,36.4580538,36.4580538
269.700000000,-0.0703048,0.0469501,0.9804025,0.0326629,36.4580539,36.4580539
269.710000000,-0.0725046,0.0464477,0.9780307,0.0326626,36.4580541,36.4580541
269.720000000,-0.0746985,0.0460102,0.9756870,0.0326624,36.4580543,36.4580543
269.730000000,-0.0768838,0.0456384,0.9733751,0.0326621,36.4580544,36.4580544
269.740000000,-0.0790572,0.0453329,0.9710986,0.0326618,36.4580546,36.4580546
269.750000000,-0.0812154,0.0450940,0.9688613,0.0326615,36.4580548,36.4580548
269.760000000,-0.0833544,0.0449223,0.9666667,0.0326612,36.4580549,36.4580549
269.770000000,-0.0854700,0.0448179,0.9645182,0.0326610,36.4580551,36.4580551
269.780000000,-0.0875580,0.0447811,0.9624195,0.0326607,36.4580552,36.4580552
269.790000000,-0.0896134,0.0448119,0.9603736,0.0326604,36.4580554,36.4580554
269.800000000,-0.0916312,0.0449103,0.9583841,0.0326601,36.4580556,36.4580556
269.810000000,-0.0936062,0.0450761,0.9564540,0.0326598,36.4580558,36.4580558
269.820000000,-0.0955328,0.0453090,0.9545864,0.0326596,36.4580559,36.4580559
269.830000000,-0.0974053,0.0456086,0.9527842,0.0326593,36.4580561,36.4580561
269.840000000,-0.0992178,0.0459746,0.9510505,0.0326590,36.4580563,36.4580563
269.850000000,-0.1009641,0.0464062,0.9493879,0.0326587,36.4580564,36.4580564
269.860000000,-0.1026381,0.0469029,0.9477992,0.0326584,36.4580566,36.4580566
269.870000000,-0.1042335,0.0474638,0.9462867,0.0326581,36.4580568,36.4580568
269.880000000,-0.1057438,0.0480880,0.9448530,0.0326579,36.4580569,36.4580569
269.890000000,-0.1071626,0.0487745,0.9435004,0.0326576,36.4580571,36.4580571
269.900000000,-0.1084837,0.0495223,0.9422310,0.0326573,36.4580573,36.4580573
269.910000000,-0.1097005,0.0503301,0.9410468,0.0326570,36.4580575,36.4580575
269.920000000,-0.1108069,0.0511966,0.9399497,0.0326567,36.4580576,36.4580576
269.930000000,-0.1117967,0.0521205,0.9389416,0.0326565,36.4580578,36.4580578
269.940000000,-0.1126639,0.0531003,0.9380239,0.0326562,36.4580580,36.4580580
269.950000000,-0.1134027,0.0541344,0.9371981,0.0326559,36.4580581,36.4580581
269.960000000,-0.1140076,0.0552212,0.9364657,0.0326556,36.4580583,36.4580583
269.970000000,-0.1144732,0.0563589,0.9358277,0.0326553,36.4580585,36.4580585
269.980000000,-0.1147945,0.0575457,0.9352851,0.0326551,36.4580587,36.4580587
269.990000000,-0.1149668,0.0587797,0.9348389,0.0326548,36.4580589,36.4580589
270.000000000,-0.1149860,0.0600590,0.9344898,0.0326545,36.4580590,36.4580590
270.010000000,-0.1148481,0.0613814,0.9342382,0.0326542,36.4580592,36.4580592
270.020000000,-0.1145497,0.0627450,0.9340847,0.0326539,36.4580594,36.4580594
270.030000000,-0.1140878,0.0641475,0.9340294,0.0326537,36.4580596,36.4580596
270.040000000,-0.1134599,0.0655866,0.9340724,0.0326534,36.4580597,36.4580597
270.050000000,-0.1126641,0.0670601,0.9342137,0.0326531,36.4580599,36.4580599
270.060000000,-0.1116990,0.0685657,0.9344531,0.0326528,36.4580601,36.4580601
270.070000000,-0.1105636,0.0701008,0.9347901,0.0326525,36.4580603,36.4580603
270.080000000,-0.1092577,0.0716631,0.9352242,0.0326523,36.4580605,36.4580605
270.090000000,-0.1077816,0.0732501,0.9357548,0.0326520,36.4580606,36.4580606
270.100000000,-0.1061362,0.0748592,0.9363809,0.0326517,36.4580608,36.4580608
270.110000000,-0.1043230,0.0764878,0.9371016,0.0326514,36.4580610,36.4580610
270.120000000,-0.1023441,0.0781334,0.9379158,0.0326512,36.4580612,36.4580612
270.130000000,-0.1002023,0.0797934,0.9388221,0.0326509,36.4580614,36.4580614
270.140000000,-0.0979009,0.0814650,0.9398191,0.0326506,36.4580616,36.4580616
270.150000000,-0.0954438,0.0831456,0.9409051,0.0326503,36.4580617,36.4580617
270.160000000,-0.0928357,0.0848326,0.9420785,0.0326500,36.4580619,36.4580619
270.170000000,-0.0900817,0.0865231,0.9433374,0.0326498,36.4580621,36.4580621
270.180000000,-0.0871874,0.0882146,0.9446798,0.0326495,36.4580623,36.4580623
270.190000000,-0.0841592,0.0899044,0.9461035,0.0326492,36.4580625,36.4580625
270.200000000,-0.0810039,0.0915896,0.9476062,0.0326489,36.4580627,36.4580627
270.210000000,-0.0777288,0.0932677,0.9491856,0.0326486,36.4580628,36.4580628
270.220000000,-0.0743417,0.0949359,0.9508391,0.0326484,36.4580630,36.4580630
270.230000000,-0.0708509,0.0965916,0.9525641,0.0326481,36.4580632,36.4580632
270.240000000,-0.0672650,0.0982322,0.9543579,0.0326478,36.4580634,36.4580634
270.250000000,-0.0635932,0.0998550,0.9562175,0.0326475,36.4580636,36.4580636
270.260000000,-0.0598449,0.1014574,0.9581400,0.0326472,36.4580638,36.4580638
270.270000000,-0.0560299,0.1030368,0.9601223,0.0326470,36.4580640,36.4580640
270.280000000,-0.0521582,0.1045909,0.9621612,0.0326467,36.4580642,36.4580642
270.290000000,-0.0482400,0.1061169,0.9642536,0.0326464,36.4580644,36.4580644
270.300000000,-0.0442859,0.1076127,0.9663960,0.0326461,36.4580645,36.4580645
270.310000000,-0.0403065,0.1090756,0.9685851,0.0326459,36.4580647,36.4580647
270.320000000,-0.0363125,0.1105034,0.9708173,0.0326456,36.4580649,36.4580649
270.330000000,-0.0323146,0.1118939,0.9730890,0.0326453,36.4580651,36.4580651
270.340000000,-0.0283237,0.1132448,0.9753967,0.0326450,36.4580653,36.4580653
270.350000000,-0.0243506,0.1145539,0.9777367,0.0326447,36.4580655,36.4580655
270.360000000,-0.0204059,0.1158191,0.9801052,0.0326445,36.4580657,36.4580657
270.370000000,-0.0165003,0.1170385,0.9824984,0.0326442,36.4580659,36.4580659
270.380000000,-0.0126442,0.1182100,0.9849125,0.0326439,36.4580661,36.4580661
270.390000000,-0.0088477,0.1193319,0.9873437,0.0326436,36.4580663,36.4580663
270.400000000,-0.0051208,0.1204022,0.9897880,0.0326434,36.4580665,36.4580665
270.410000000,-0.0014733,0.1214194,0.9922416,0.0326431,36.4580667,36.4580667
270.420000000,0.0020856,0.1223818,0.9947006,0.0326428,36.4580669,36.4580669
270.430000000,0.0055469,0.1232877,0.9971609,0.0326425,36.4580671,36.4580671
270.440000000,0.0089020,0.1241359,0.9996188,0.0326422,36.4580673,36.4580673
270.450000000,0.0121428,0.1249250,1.0020702,0.0326420,36.4580675,36.4580675
270.460000000,0.0152616,0.1256536,1.0045113,0.0326417,36.4580677,36.4580677
270.470000000,0.0182512,0.1263206,1.0069381,0.0326414,36.4580679,36.4580679
270.480000000,0.0211050,0.1269250,1.0093468,0.0326411,36.4580681,36.4580681
270.490000000,0.0238168,0.1274657,1.0117335,0.0326409,36.4580683,36.4580683
270.500000000,0.0263811,0.1279420,1.0140944,0.0326406,36.4580685,36.4580685
270.510000000,0.0287930,0.1283530,1.0164257,0.0326403,36.4580687,36.4580687
270.520000000,0.0310480,0.1286982,1.0187238,0.0326400,36.4580689,36.4580689
270.530000000,0.0331423,0.1289769,1.0209848,0.0326397,36.4580691,36.4580691
270.540000000,0.0350729,0.1291887,1.0232054,0.0326395,36.4580693,36.4580693
270.550000000,0.0368371,0.1293332,1.0253818,0.0326392,36.4580695,36.4580695
270.560000000,0.0384330,0.1294104,1.0275106,0.0326389,36.4580697,36.4580697
270.570000000,0.0398593,0.1294199,1.0295884,0.0326386,36.4580699,36.4580699
270.580000000,0.0411152,0.1293618,1.0316119,0.0326384,36.4580701,36.4580701
270.590000000,0.0422006,0.1292362,1.0335778,0.0326381,36.4580703,36.4580703
270.600000000,0.0431160,0.1290433,1.0354831,0.0326378,36.4580705,36.4580705
270.610000000,0.0438624,0.1287834,1.0373246,0.0326375,36.4580707,36.4580707
270.620000000,0.0444413,0.1284569,1.0390995,0.0326373,36.4580709,36.4580709
270.630000000,0.0448550,0.1280644,1.0408048,0.0326370,36.4580711,36.4580711
270.640000000,0.0451060,0.1276064,1.0424379,0.0326367,36.4580713,36.4580713
270.650000000,0.0451975,0.1270837,1.0439962,0.0326364,36.4580715,36.4580715
270.660000000,0.0451330,0.1264972,1.0454771,0.0326362,36.4580717,36.4580717
270.670000000,0.0449165,0.1258477,1.0468784,0.0326359,36.4580719,36.4580719
270.680000000,0.0445524,0.1251363,1.0481977,0.0326356,36.4580721,36.4580721
270.690000000,0.0440455,0.1243642,1.0494330,0.0326353,36.4580723,36.4580723
270.700000000,0.0434008,0.1235325,1.0505822,0.0326350,36.4580726,36.4580726
270.710000000,0.0426237,0.1226427,1.0516436,0.0326348,36.4580728,36.4580728
270.720000000,0.0417200,0.1216960,1.0526154,0.0326345,36.4580730,36.4580730
270.730000000,0.0406953,0.1206941,1.0534962,0.0326342,36.4580732,36.4580732
270.740000000,0.0395559,0.1196386,1.0542844,0.0326339,36.4580734,36.4580734
270.750000000,0.0383079,0.1185310,1.0549789,0.0326337,36.4580736,36.4580736
270.760000000,0.0369575,0.1173733,1.0555785,0.0326334,36.4580738,36.4580738
270.770000000,0.0355111,0.1161672,1.0560822,0.0326331,36.4580740,36.4580740
270.780000000,0.0339752,0.1149147,1.0564894,0.0326328,36.4580742,36.4580742
270.790000000,0.0323562,0.1136177,1.0567992,0.0326326,36.4580745,36.4580745
270.800000000,0.0306603,0.1122784,1.0570112,0.0326323,36.4580747,36.4580747
270.810000000,0.0288940,0.1108989,1.0571252,0.0326320,36.4580749,36.4580749
270.820000000,0.0270633,0.1094813,1.0571408,0.0326317,36.4580751,36.4580751
270.830000000,0.0251743,0.1080281,1.0570581,0.0326315,36.4580753,36.4580753
270.840000000,0.0232329,0.1065413,1.0568772,0.0326312,36.4580755,36.4580755
270.850000000,0.0212448,0.1050236,1.0565984,0.0326309,36.4580757,36.4580757
270.860000000,0.0192154,0.1034772,1.0562221,0.0326306,36.4580760,36.4580760
270.870000000,0.0171499,0.1019046,1.0557489,0.0326304,36.4580762,36.4580762
270.880000000,0.0150534,0.1003084,1.0551797,0.0326301,36.4580764,36.4580764
270.890000000,0.0129304,0.0986911,1.0545152,0.0326298,36.4580766,36.4580766
270.900000000,0.0107854,0.0970553,1.0537567,0.0326295,36.4580768,36.4580768
270.910000000,0.0086224,0.0954036,1.0529052,0.0326293,36.4580771,36.4580771
270.920000000,0.0064451,0.0937386,1.0519621,0.0326290,36.4580773,36.4580773
270.930000000,0.0042570,0.0920630,1.0509290,0.0326287,36.4580775,36.4580775
270.940000000,0.0020611,0.0903795,1.0498074,0.0326284,36.4580777,36.4580777
270.950000000,-0.0001398,0.0886908,1.0485993,0.0326282,36.4580779,36.4580779
270.960000000,-0.0023434,0.0869995,1.0473065,0.0326279,36.4580782,36.4580782
270.970000000,-0.0045476,0.0853084,1.0459310,0.0326276,36.4580784,36.4580784
270.980000000,-0.0067506,0.0836202,1.0444751,0.0326273,36.4580786,36.4580786
270.990000000,-0.0089510,0.0819375,1.0429412,0.0326271,36.4580788,36.4580788
271.000000000,-0.0111477,0.0802631,1.0413316,0.0326268,36.4580790,36.4580790
271.010000000,-0.0133399,0.0785996,1.0396489,0.0326265,36.4580793,36.4580793
271.020000000,-0.0155271,0.0769497,1.0378958,0.0326262,36.4580795,36.4580795
271.030000000,-0.0177090,0.0753160,1.0360751,0.0326260,36.4580797,36.4580797
271.040000000,-0.0198855,0.0737011,1.0341898,0.0326257,36.4580799,36.4580799
271.050000000,-0.0220568,0.0721076,1.0322428,0.0326254,36.4580802,36.4580802
271.060000000,-0.0242233,0.0705381,1.0302372,0.0326251,36.4580804,36.4580804
271.070000000,-0.0263856,0.0689951,1.0281763,0.0326249,36.4580806,36.4580806
271.080000000,-0.0285443,0.0674810,1.0260633,0.0326246,36.4580808,36.4580808
271.090000000,-0.0307003,0.0659982,1.0239017,0.0326243,36.4580811,36.4580811
271.100000000,-0.0328543,0.0645491,1.0216948,0.0326240,36.4580813,36.4580813
271.110000000,-0.0350075,0.0631361,1.0194462,0.0326238,36.4580815,36.4580815
271.120000000,-0.0371607,0.0617614,1.0171595,0.0326235,36.4580818,36.4580818
271.130000000,-0.0393149,0.0604271,1.0148383,0.0326232,36.4580820,36.4580820
271.140000000,-0.0414711,0.0591355,1.0124864,0.0326229,36.4580822,36.4580822
271.150000000,-0.0436301,0.0578885,1.0101075,0.0326227,36.4580824,36.4580824
271.160000000,-0.0457928,0.0566882,1.0077054,0.0326224,36.4580827,36.4580827
271.170000000,-0.0479598,0.0555365,1.0052839,0.0326221,36.4580829,36.4580829
271.180000000,-0.0501316,0.0544352,1.0028470,0.0326219,36.4580831,36.4580831
271.190000000,-0.0523086,0.0533861,1.0003984,0.0326216,36.4580834,36.4580834
271.200000000,-0.0544910,0.0523909,0.9979422,0.0326213,36.4580836,36.4580836
271.210000000,-0.0566787,0.0514511,0.9954822,0.0326210,36.4580838,36.4580838
271.220000000,-0.0588714,0.0505682,0.9930224,0.0326208,36.4580841,36.4580841
271.230000000,-0.0610686,0.0497438,0.9905666,0.0326205,36.4580843,36.4580843
271.240000000,-0.0632693,0.0489790,0.9881189,0.0326202,36.4580845,36.4580845
271.250000000,-0.0654725,0.0482751,0.9856831,0.0326199,36.4580848,36.4580848
271.260000000,-0.0676767,0.0476332,0.9832632,0.0326197,36.4580850,36.4580850
271.270000000,-0.0698801,0.0470544,0.9808629,0.0326194,36.4580852,36.4580852
271.280000000,-0.0720806,0.0465396,0.9784862,0.0326191,36.4580855,36.4580855
271.290000000,-0.0742759,0.0460895,0.9761367,0.0326188,36.4580857,36.4580857
271.300000000,-0.0764630,0.0457050,0.9738184,0.0326186,36.4580860,36.4580860
271.310000000,-0.0786390,0.0453866,0.9715348,0.0326183,36.4580862,36.4580862
271.320000000,-0.0808004,0.0451349,0.9692897,0.0326180,36.4580864,36.4580864
271.330000000,-0.0829434,0.0449502,0.9670865,0.0326178,36.4580867,36.4580867
271.340000000,-0.0850640,0.0448328,0.9649289,0.0326175,36.4580869,36.4580869
271.350000000,-0.0871576,0.0447830,0.9628203,0.0326172,36.4580872,36.4580872
271.360000000,-0.0892197,0.0448007,0.9607640,0.0326169,36.4580874,36.4580874
271.370000000,-0.0912452,0.0448861,0.9587633,0.0326167,36.4580876,36.4580876
271.380000000,-0.0932288,0.0450389,0.9568215,0.0326164,36.4580879,36.4580879
271.390000000,-0.0951652,0.0452588,0.9549416,0.0326161,36.4580881,36.4580881
271.400000000,-0.0970486,0.0455457,0.9531266,0.0326158,36.4580884,36.4580884
271.410000000,-0.0988732,0.0458989,0.9513795,0.0326156,36.4580886,36.4580886
271.420000000,-0.1006327,0.0463179,0.9497030,0.0326153,36.4580888,36.4580888
271.430000000,-0.1023212,0.0468021,0.9480998,0.0326150,36.4580891,36.4580891
271.440000000,-0.1039322,0.0473506,0.9465724,0.0326148,36.4580893,36.4580893
271.450000000,-0.1054594,0.0479627,0.9451233,0.0326145,36.4580896,36.4580896
271.460000000,-0.1068964,0.0486373,0.9437549,0.0326142,36.4580898,36.4580898
271.470000000,-0.1082368,0.0493733,0.9424693,0.0326139,36.4580901,36.4580901
271.480000000,-0.1094742,0.0501697,0.9412685,0.0326137,36.4580903,36.4580903
271.490000000,-0.1106024,0.0510250,0.9401545,0.0326134,36.4580906,36.4580906
271.500000000,-0.1116152,0.0519379,0.9391290,0.0326131,36.4580908,36.4580908
271.510000000,-0.1125065,0.0529070,0.9381938,0.0326129,36.4580910,36.4580910
271.520000000,-0.1132705,0.0539308,0.9373502,0.0326126,36.4580913,36.4580913
271.530000000,-0.1139016,0.0550075,0.9365997,0.0326123,36.4580915,36.4580915
271.540000000,-0.1143944,0.0561355,0.9359434,0.0326120,36.4580918,36.4580918
271.550000000,-0.1147439,0.0573130,0.9353823,0.0326118,36.4580920,36.4580920
271.560000000,-0.1149454,0.0585381,0.9349175,0.0326115,36.4580923,36.4580923
271.570000000,-0.1149944,0.0598088,0.9345495,0.0326112,36.4580925,36.4580925
271.580000000,-0.1148871,0.0611231,0.9342791,0.0326110,36.4580928,36.4580928
271.590000000,-0.1146199,0.0624789,0.9341066,0.0326107,36.4580930,36.4580930
271.600000000,-0.1141898,0.0638740,0.9340324,0.0326104,36.4580933,36.4580933
271.610000000,-0.1135941,0.0653063,0.9340564,0.0326101,36.4580935,36.4580935
271.620000000,-0.1128308,0.0667733,0.9341788,0.0326099,36.4580938,36.4580938
271.630000000,-0.1118984,0.0682729,0.9343993,0.0326096,36.4580941,36.4580941
271.640000000,-0.1107959,0.0698025,0.9347175,0.0326093,36.4580943,36.4580943
271.650000000,-0.1095229,0.0713597,0.9351329,0.0326091,36.4580946,36.4580946
271.660000000,-0.1080795,0.0729422,0.9356450,0.0326088,36.4580948,36.4580948
271.670000000,-0.1064667,0.0745472,0.9362527,0.0326085,36.4580951,36.4580951
271.680000000,-0.1046857,0.0761723,0.9369553,0.0326082,36.4580953,36.4580953
271.690000000,-0.1027386,0.0778148,0.9377515,0.0326080,36.4580956,36.4580956
271.700000000,-0.1006280,0.0794722,0.9386402,0.0326077,36.4580958,36.4580958
271.710000000,-0.0983571,0.0811418,0.9396198,0.0326074,36.4580961,36.4580961
271.720000000,-0.0959297,0.0828209,0.9406888,0.0326072,36.4580963,36.4580963
271.730000000,-0.0933503,0.0845068,0.9418455,0.0326069,36.4580966,36.4580966
271.740000000,-0.0906240,0.0861969,0.9430880,0.0326066,36.4580969,36.4580969
271.750000000,-0.0877563,0.0878884,0.9444145,0.0326063,36.4580971,36.4580971
271.760000000,-0.0847534,0.0895787,0.9458226,0.0326061,36.4580974,36.4580974
271.770000000,-0.0816221,0.0912650,0.9473103,0.0326058,36.4580976,36.4580976
271.780000000,-0.0783695,0.0929447,0.9488751,0.0326055,36.4580979,36.4580979
271.790000000,-0.0750034,0.0946150,0.9505145,0.0326053,36.4580982,36.4580982
271.800000000,-0.0715319,0.0962733,0.9522260,0.0326050,36.4580984,36.4580984
271.810000000,-0.0679637,0.0979170,0.9540066,0.0326047,36.4580987,36.4580987
271.820000000,-0.0643077,0.0995434,0.9558538,0.0326045,36.4580989,36.4580989
271.830000000,-0.0605735,0.1011500,0.9577644,0.0326042,36.4580992,36.4580992
271.840000000,-0.0567705,0.1027341,0.9597354,0.0326039,36.4580995,36.4580995
271.850000000,-0.0529090,0.1042932,0.9617637,0.0326036,36.4580997,36.4580997
271.860000000,-0.0489990,0.1058249,0.9638460,0.0326034,36.4581000,36.4581000
271.870000000,-0.0450510,0.1073266,0.9659790,0.0326031,36.4581003,36.4581003
271.880000000,-0.0410756,0.1087961,0.9681593,0.0326028,36.4581005,36.4581005
271.890000000,-0.0370835,0.1102309,0.9703835,0.0326026,36.4581008,36.4581008
271.900000000,-0.0330856,0.1116287,0.9726479,0.0326023,36.4581011,36.4581011
271.910000000,-0.0290925,0.1129874,0.9749490,0.0326020,36.4581013,36.4581013
271.920000000,-0.0251151,0.1143047,0.9772830,0.0326018,36.4581016,36.4581016
271.930000000,-0.0211641,0.1155785,0.9796463,0.0326015,36.4581019,36.4581019
271.940000000,-0.0172502,0.1168069,0.9820350,0.0326012,36.4581021,36.4581021
271.950000000,-0.0133837,0.1179878,0.9844454,0.0326009,36.4581024,36.4581024
271.960000000,-0.0095749,0.1191194,0.9868736,0.0326007,36.4581027,36.4581027
271.970000000,-0.0058339,0.1201998,0.9893157,0.0326004,36.4581029,36.4581029
271.980000000,-0.0021703,0.1212274,0.9917678,0.0326001,36.4581032,36.4581032
271.990000000,0.0014064,0.1222005,0.9942260,0.0325999,36.4581035,36.4581035
272.000000000,0.0048872,0.1231174,0.9966864,0.0325996,36.4581037,36.4581037
272.010000000,0.0082635,0.1239769,0.9991451,0.0325993,36.4581040,36.4581040
272.020000000,0.0115269,0.1247774,1.0015980,0.0325991,36.4581043,36.4581043
272.030000000,0.0146698,0.1255178,1.0040414,0.0325988,36.4581045,36.4581045
272.040000000,0.0176849,0.1261968,1.0064713,0.0325985,36.4581048,36.4581048
272.050000000,0.0205653,0.1268133,1.0088837,0.0325983,36.4581051,36.4581051
272.060000000,0.0233050,0.1273664,1.0112750,0.0325980,36.4581054,36.4581054
272.070000000,0.0258982,0.1278552,1.0136411,0.0325977,36.4581056,36.4581056
272.080000000,0.0283398,0.1282789,1.0159785,0.0325974,36.4581059,36.4581059
272.090000000,0.0306254,0.1286368,1.0182832,0.0325972,36.4581062,36.4581062
272.100000000,0.0327510,0.1289283,1.0205517,0.0325969,36.4581065,36.4581065
272.110000000,0.0347134,0.1291530,1.0227804,0.0325966,36.4581067,36.4581067
272.120000000,0.0365099,0.1293106,1.0249656,0.0325964,36.4581070,36.4581070
272.130000000,0.0381383,0.1294007,1.0271038,0.0325961,36.4581073,36.4581073
272.140000000,0.0395974,0.1294233,1.0291917,0.0325958,36.4581076,36.4581076
272.150000000,0.0408862,0.1293783,1.0312259,0.0325956,36.4581078,36.4581078
272.160000000,0.0420045,0.1292657,1.0332032,0.0325953,36.4581081,36.4581081
272.170000000,0.0429526,0.1290857,1.0351204,0.0325950,36.4581084,36.4581084
272.180000000,0.0437315,0.1288387,1.0369745,0.0325948,36.4581087,36.4581087
272.190000000,0.0443426,0.1285251,1.0387624,0.0325945,36.4581090,36.4581090
272.200000000,0.0447880,0.1281452,1.0404814,0.0325942,36.4581092,36.4581092
272.210000000,0.0450702,0.1276998,1.0421287,0.0325940,36.4581095,36.4581095
272.220000000,0.0451921,0.1271895,1.0437016,0.0325937,36.4581098,36.4581098
272.230000000,0.0451574,0.1266152,1.0451976,0.0325934,36.4581101,36.4581101
272.240000000,0.0449699,0.1259778,1.0466144,0.0325932,36.4581104,36.4581104
272.250000000,0.0446339,0.1252783,1.0479497,0.0325929,36.4581106,36.4581106
272.260000000,0.0441541,0.1245178,1.0492013,0.0325926,36.4581109,36.4581109
272.270000000,0.0435356,0.1236975,1.0503673,0.0325924,36.4581112,36.4581112
272.280000000,0.0427837,0.1228188,1.0514458,0.0325921,36.4581115,36.4581115
272.290000000,0.0419039,0.1218830,1.0524350,0.0325918,36.4581118,36.4581118
272.300000000,0.0409021,0.1208916,1.0533335,0.0325915,36.4581121,36.4581121
272.310000000,0.0397844,0.1198463,1.0541396,0.0325913,36.4581123,36.4581123
272.320000000,0.0385568,0.1187486,1.0548523,0.0325910,36.4581126,36.4581126
272.330000000,0.0372256,0.1176004,1.0554703,0.0325907,36.4581129,36.4581129
272.340000000,0.0357973,0.1164035,1.0559926,0.0325905,36.4581132,36.4581132
272.350000000,0.0342782,0.1151598,1.0564184,0.0325902,36.4581135,36.4581135
272.360000000,0.0326747,0.1138713,1.0567470,0.0325899,36.4581138,36.4581138
272.370000000,0.0309931,0.1125400,1.0569780,0.0325897,36.4581141,36.4581141
272.380000000,0.0292399,0.1111680,1.0571108,0.0325894,36.4581143,36.4581143
272.390000000,0.0274211,0.1097576,1.0571454,0.0325891,36.4581146,36.4581146
272.400000000,0.0255429,0.1083111,1.0570817,0.0325889,36.4581149,36.4581149
272.410000000,0.0236112,0.1068306,1.0569197,0.0325886,36.4581152,36.4581152
272.420000000,0.0216317,0.1053186,1.0566597,0.0325883,36.4581155,36.4581155
272.430000000,0.0196098,0.1037776,1.0563022,0.0325881,36.4581158,36.4581158
272.440000000,0.0175509,0.1022099,1.0558477,0.0325878,36.4581161,36.4581161
272.450000000,0.0154600,0.1006180,1.0552969,0.0325875,36.4581164,36.4581164
272.460000000,0.0133418,0.0990046,1.0546508,0.0325873,36.4581167,36.4581167
272.470000000,0.0112007,0.0973721,1.0539103,0.0325870,36.4581170,36.4581170
272.480000000,0.0090408,0.0957233,1.0530766,0.0325867,36.4581173,36.4581173
272.490000000,0.0068660,0.0940607,1.0521511,0.0325865,36.4581175,36.4581175
272.500000000,0.0046798,0.0923869,1.0511352,0.0325862,36.4581178,36.4581178
272.510000000,0.0024851,0.0907047,1.0500306,0.0325859,36.4581181,36.4581181
272.520000000,0.0002850,0.0890168,1.0488390,0.0325857,36.4581184,36.4581184
272.530000000,-0.0019182,0.0873258,1.0475623,0.0325854,36.4581187,36.4581187
272.540000000,-0.0041224,0.0856345,1.0462027,0.0325851,36.4581190,36.4581190
272.550000000,-0.0063258,0.0839455,1.0447621,0.0325849,36.4581193,36.4581193
272.560000000,-0.0085268,0.0822615,1.0432430,0.0325846,36.4581196,36.4581196
272.570000000,-0.0107243,0.0805853,1.0416478,0.0325843,36.4581199,36.4581199
272.580000000,-0.0129174,0.0789195,1.0399790,0.0325841,36.4581202,36.4581202
272.590000000,-0.0151056,0.0772667,1.0382393,0.0325838,36.4581205,36.4581205
272.600000000,-0.0172885,0.0756297,1.0364315,0.0325835,36.4581208,36.4581208
272.610000000,-0.0194661,0.0740110,1.0345584,0.0325833,36.4581211,36.4581211
272.620000000,-0.0216384,0.0724132,1.0326230,0.0325830,36.4581214,36.4581214
272.630000000,-0.0238058,0.0708389,1.0306285,0.0325827,36.4581217,36.4581217
272.640000000,-0.0259688,0.0692906,1.0285780,0.0325825,36.4581220,36.4581220
272.650000000,-0.0281282,0.0677707,1.0264748,0.0325822,36.4581223,36.4581223
272.660000000,-0.0302846,0.0662817,1.0243223,0.0325819,36.4581226,36.4581226
272.670000000,-0.0324389,0.0648259,1.0221239,0.0325817,36.4581229,36.4581229
272.680000000,-0.0345922,0.0634058,1.0198830,0.0325814,36.4581232,36.4581232
272.690000000,-0.0367453,0.0620235,1.0176034,0.0325812,36.4581235,36.4581235
272.700000000,-0.0388992,0.0606812,1.0152886,0.0325809,36.4581238,36.4581238
272.710000000,-0.0410550,0.0593812,1.0129423,0.0325806,36.4581241,36.4581241
272.720000000,-0.0432134,0.0581255,1.0105683,0.0325804,36.4581244,36.4581244
272.730000000,-0.0453753,0.0569160,1.0081704,0.0325801,36.4581247,36.4581247
272.740000000,-0.0475414,0.0557548,1.0057523,0.0325798,36.4581250,36.4581250
272.750000000,-0.0497123,0.0546436,1.0033181,0.0325796,36.4581253,36.4581253
272.760000000,-0.0518883,0.0535843,1.0008714,0.0325793,36.4581256,36.4581256
272.770000000,-0.0540696,0.0525786,0.9984164,0.0325790,36.4581259,36.4581259
272.780000000,-0.0562563,0.0516280,0.9959568,0.0325788,36.4581263,36.4581263
272.790000000,-0.0584481,0.0507340,0.9934966,0.0325785,36.4581266,36.4581266
272.800000000,-0.0606445,0.0498982,0.9910398,0.0325782,36.4581269,36.4581269
272.810000000,-0.0628446,0.0491218,0.9885903,0.0325780,36.4581272,36.4581272
272.820000000,-0.0650474,0.0484061,0.9861519,0.0325777,36.4581275,36.4581275
272.830000000,-0.0672515,0.0477521,0.9837286,0.0325774,36.4581278,36.4581278
272.840000000,-0.0694552,0.0471611,0.9813242,0.0325772,36.4581281,36.4581281
272.850000000,-0.0716565,0.0466339,0.9789426,0.0325769,36.4581284,36.4581284
272.860000000,-0.0738530,0.0461713,0.9765876,0.0325766,36.4581287,36.4581287
272.870000000,-0.0760419,0.0457741,0.9742630,0.0325764,36.4581290,36.4581290
272.880000000,-0.0782203,0.0454429,0.9719724,0.0325761,36.4581293,36.4581293
272.890000000,-0.0803848,0.0451782,0.9697196,0.0325759,36.4581297,36.4581297
272.900000000,-0.0825317,0.0449806,0.9675081,0.0325756,36.4581300,36.4581300
272.910000000,-0.0846569,0.0448502,0.9653414,0.0325753,36.4581303,36.4581303
272.920000000,-0.0867561,0.0447873,0.9632230,0.0325751,36.4581306,36.4581306
272.930000000,-0.0888246,0.0447920,0.9611564,0.0325748,36.4581309,36.4581309
